,word1,word2,human_score,wordnet_score,word2vec_score
384,door,light,1.5777777780000002,1.845826690498331,0.07479645311832428
385,doubt,ego,1.772727273,2.2512917986064953,0.25755244493484497
386,drama,genre,2.714285714,2.9444389791664407,0.2964998483657837
387,draw,finish,2.375,2.9444389791664407,0.3021182715892792
388,draw,tie,2.958333333,3.6375861597263857,0.31372886896133423
389,drawer,pan,1.8181818180000002,2.538973871058276,0.2111024707555771
390,dressing,patch,2.5238095240000002,2.9444389791664407,0.1490446776151657
391,dressing,sauce,2.869565217,2.9444389791664407,0.3263360261917114
392,drill,implement,2.666666667,2.538973871058276,0.14498645067214966
393,drink,slice,2.772727273,2.538973871058276,0.06334997713565826
394,driver,supporter,2.090909091,2.538973871058276,0.16655495762825012
395,driver,worker,3.1,2.9444389791664407,0.37560737133026123
396,drop,serving,2.136363636,2.538973871058276,0.02154030092060566
397,drug,liquor,3.523809524,2.2512917986064953,0.3625480830669403
398,drug,operator,1.4166666669999999,2.2512917986064953,0.02772616595029831
399,drum,piano,3.652173913,2.538973871058276,0.397958368062973
400,eagle,hawk,3.833333333,2.538973871058276,0.26419785618782043
401,ear,organ,3.9090909089999997,2.538973871058276,0.2538403272628784
402,ease,relaxation,4.5,3.6375861597263857,0.3131667971611023
403,ease,rest,3.916666667,3.6375861597263857,0.14888891577720642
404,editing,instrument,1.64,2.2512917986064953,0.07471393048763275
405,editor,worker,3.125,2.538973871058276,0.1993698924779892
406,eight,movement,1.318181818,2.538973871058276,0.05596771836280823
407,element,iron,3.3181818180000002,2.538973871058276,0.10932780802249908
408,element,mixture,3.0,2.538973871058276,0.3245795667171478
409,element,nickel,3.782608696,2.538973871058276,0.13650789856910706
410,elevator,lift,4.72,3.6375861597263857,0.2078438550233841
411,emission,gum,1.25,2.538973871058276,0.06766386330127716
412,employee,server,3.3181818180000002,2.538973871058276,0.19071930646896362
413,endorsement,signature,3.545454545,2.9444389791664407,0.28239983320236206
414,energy,microwave,3.583333333,2.2512917986064953,0.18245556950569153
415,engineering,technology,4.16,3.6375861597263857,0.3756541609764099
416,environment,land,3.0909090910000003,2.538973871058276,0.14624208211898804
417,equipment,recorder,3.3913043480000002,2.9444389791664407,0.17514418065547943
418,equipment,seat,2.136363636,2.0281482472922856,0.021784566342830658
419,establishment,religion,2.173913043,2.9444389791664407,0.15165303647518158
420,event,influence,1.76,2.9444389791664407,0.03524206951260567
421,event,phenomenon,3.173913043,2.9444389791664407,0.22803108394145966
422,evidence,format,1.476190476,2.538973871058276,0.008114872500300407
423,evidence,record,3.6818181819999998,2.9444389791664407,0.16466720402240753
424,examination,quiz,4.391304348,2.9444389791664407,0.2558998763561249
425,examiner,tea,1.3,1.3350010667323402,-0.011503351852297783
426,executive,minister,3.095238095,2.9444389791664407,0.19448500871658325
427,executive,organization,3.2,2.9444389791664407,0.36890095472335815
428,explanation,theory,3.652173913,2.9444389791664407,0.36333295702934265
429,express,mail,3.619047619,2.9444389791664407,0.199675515294075
430,extract,selection,3.086956522,3.6375861597263857,0.0435667559504509
431,eye,organ,4.125,2.538973871058276,0.06567185372114182
432,fabric,lace,3.625,2.9444389791664407,0.47918984293937683
433,fabric,sail,2.3809523809999997,2.538973871058276,0.15661674737930298
434,faith,religion,4.227272727,3.6375861597263857,0.5386271476745605
435,fantasy,recycling,1.125,1.3121863889661687,0.025452811270952225
436,farmer,individual,2.545454545,2.538973871058276,0.08733297884464264
437,fault,mistake,4.541666667,3.6375861597263857,0.4418703317642212
438,fauna,toy,1.3043478259999999,2.2512917986064953,0.11016558110713959
439,feature,side,1.8333333330000001,2.538973871058276,0.12891383469104767
440,feedback,flow,2.666666667,2.538973871058276,0.12233612686395645
441,feeling,hope,3.48,2.9444389791664407,0.3281194567680359
442,female,slave,2.125,2.538973871058276,0.18799303472042084
443,female,woman,4.96,2.9444389791664407,0.4969048500061035
444,fiction,literature,3.5909090910000003,2.2512917986064953,0.4626724123954773
445,fiction,romance,2.4761904759999998,2.538973871058276,0.41817736625671387
446,field,science,3.0,2.9444389791664407,0.1951484978199005
447,field,yard,3.8,2.9444389791664407,0.3617161214351654
448,fight,separation,2.6818181819999998,2.2512917986064953,0.04501422494649887
449,figure,stamp,1.88,2.538973871058276,0.20869900286197662
450,film,movie,4.912280701999999,3.6375861597263857,0.8676769733428955
451,find,implementation,2.045454545,2.538973871058276,-0.0663486048579216
452,find,occurrence,2.739130435,2.2512917986064953,0.059000466018915176
453,finger,toe,3.76,2.538973871058276,0.43513500690460205
454,flag,iris,1.7083333330000001,3.6375861597263857,0.16066542267799377
455,flame,reaction,1.954545455,2.2512917986064953,0.08897653222084045
456,flash,lightning,3.96,2.9444389791664407,0.34375593066215515
457,flat,housing,3.96,2.9444389791664407,0.1392325460910797
458,flavor,variety,3.3181818180000002,2.9444389791664407,0.21934080123901367
459,flight,trip,3.772727273,2.9444389791664407,0.4360284209251404
460,floor,level,3.333333333,3.6375861597263857,0.22473807632923126
461,floor,porch,2.739130435,2.538973871058276,0.3090865910053253
462,flora,plant,4.384615385,3.6375861597263857,0.2313038557767868
463,flora,violet,3.347826087,2.0281482472922856,0.3615979552268982
464,flour,garlic,2.4,2.0281482472922856,0.42991355061531067
465,flower,pink,2.739130435,2.9444389791664407,0.3710305094718933
466,flute,wind,2.826086957,2.538973871058276,0.1746063232421875
467,flyer,justice,1.181818182,2.2512917986064953,0.01148429699242115
468,food,sausage,3.913043478,2.538973871058276,0.30401015281677246
469,foot,recognition,1.431372549,1.3350010667323402,-0.04974272847175598
470,football,rugby,3.208333333,2.9444389791664407,0.5616317391395569
471,forecast,message,2.5,2.2512917986064953,0.07914920896291733
472,forest,ground,2.6818181819999998,2.9444389791664407,0.09739311784505844
473,form,type,3.9090909089999997,2.9444389791664407,0.3006194829940796
474,format,packaging,2.47826087,2.2512917986064953,0.21284587681293488
475,format,style,4.0869565219999995,2.0281482472922856,0.35081642866134644
476,foundation,support,3.913043478,2.9444389791664407,0.2830376923084259
477,fox,wolf,3.0909090910000003,2.538973871058276,0.5700000524520874
478,framework,grill,3.428571429,2.9444389791664407,0.05517204478383064
479,freeze,frost,4.0,3.6375861597263857,0.37706753611564636
480,friend,individual,2.791666667,2.9444389791664407,0.008136146701872349
481,front,school,1.48,2.2512917986064953,0.015242943540215492
482,front,surface,3.0,2.538973871058276,0.05906474590301514
483,fruit,seed,3.8181818180000002,2.9444389791664407,0.25687769055366516
484,fuel,gasoline,4.48,2.9444389791664407,0.7066083550453186
485,fuel,nutrition,2.4285714290000002,2.2512917986064953,0.12309303879737854
486,fund,store,1.8260869569999998,3.6375861597263857,0.06470804661512375
487,funds,interest,3.375,2.2512917986064953,0.21880298852920532
488,furniture,table,4.181818182,2.9444389791664407,0.19831791520118713
489,gamble,kitty,1.636363636,2.538973871058276,0.11351370811462402
490,gamble,pyramid,1.380952381,2.538973871058276,0.08591549098491669
491,game,tennis,4.166666667,2.2512917986064953,0.3000977039337158
492,garbage,rubbish,4.520833333,2.9444389791664407,0.6797531247138977
493,garden,plantation,3.55,2.9444389791664407,0.29224473237991333
494,garlic,meal,3.083333333,2.0281482472922856,0.2671854496002197
495,garment,sweater,3.7,2.9444389791664407,0.38042423129081726
496,garment,tie,3.6363636360000005,2.538973871058276,0.12288589775562286
497,gas,hydrogen,4.090909091,2.9444389791664407,0.4501720070838928
498,gas,neon,3.869565217,2.538973871058276,0.1036696583032608
499,gathering,parade,3.625,2.2512917986064953,0.34954601526260376
500,gauge,meter,3.8636363639999995,2.538973871058276,0.20850273966789246
501,gear,mechanism,4.090909091,2.9444389791664407,0.10267884284257889
502,gem,quartz,3.227272727,1.845826690498331,0.2641403079032898
503,gender,sex,4.434782609,3.6375861597263857,0.45713740587234497
504,gender,size,1.571428571,2.0281482472922856,0.23931366205215454
505,genre,prose,2.363636364,2.9444389791664407,0.36125805974006653
506,glass,tub,2.88,2.538973871058276,0.3922922611236572
507,glove,wear,3.416666667,2.538973871058276,0.17879629135131836
508,goal,objective,4.590909091,2.9444389791664407,0.4896920919418335
509,golf,hockey,2.727272727,2.2512917986064953,0.4297642409801483
510,good,sheet,1.4583333330000001,2.538973871058276,0.059991832822561264
511,governor,mayor,3.666666667,2.538973871058276,0.5381393432617188
512,governor,politician,4.125,2.9444389791664407,0.4680335819721222
513,graphic,image,4.318181818,2.9444389791664407,0.31135639548301697
514,grass,universe,1.76,1.4403615823901665,-0.036814067512750626
515,gray,property,1.5,2.0281482472922856,0.022662730887532234
516,grip,handle,4.0476190480000005,3.6375861597263857,0.2616635859012604
517,grip,hold,4.391304348,3.6375861597263857,0.33310872316360474
518,growth,process,3.291666667,2.9444389791664407,0.14539113640785217
519,guarantee,warranty,4.230769231,3.6375861597263857,0.30999067425727844
520,guess,universe,1.243243243,1.55814461804655,0.17599497735500336
521,gulf,ocean,3.227272727,2.538973871058276,0.38465356826782227
522,hack,machine,2.458333333,2.9444389791664407,0.2238224595785141
523,hamburger,nutrition,3.041666667,2.0281482472922856,0.23877307772636414
524,hand,script,3.260869565,3.6375861597263857,0.11164553463459015
525,happening,surprise,2.708333333,2.538973871058276,0.1874963492155075
526,head,question,1.24,3.6375861597263857,0.06621278077363968
527,head,secretary,1.9090909090000001,2.9444389791664407,0.3865043520927429
528,health,welfare,3.5,2.9444389791664407,0.5055442452430725
529,hearing,proceedings,3.130434783,2.9444389791664407,0.49503082036972046
530,heart,space,1.5833333330000001,2.538973871058276,0.07997732609510422
531,heart,ticker,3.1818181819999998,3.6375861597263857,0.1270085573196411
532,heat,temperature,4.25,2.9444389791664407,0.5625721216201782
533,height,infinite,2.434782609,2.0281482472922856,0.11559935659170151
534,helmet,scale,1.380952381,2.538973871058276,-0.021376991644501686
535,help,support,4.619047619,2.9444389791664407,0.46396490931510925
536,help,supporter,3.833333333,3.6375861597263857,0.08955658972263336
537,heritage,loss,1.6818181819999998,2.538973871058276,0.08208916336297989
538,highway,street,3.545454545,2.2512917986064953,0.4152851104736328
539,highway,trail,2.8636363639999995,2.2512917986064953,0.41034358739852905
540,hit,tourist,1.44,1.4403615823901665,0.16514119505882263
541,hole,opening,3.76,2.9444389791664407,0.07550599426031113
542,holiday,vacation,4.619047619,3.6375861597263857,0.5512028932571411
543,hood,protection,2.913043478,2.9444389791664407,0.12288606911897659
544,hood,shelter,2.5714285709999998,2.538973871058276,0.0924680158495903
545,horn,tail,2.692307692,2.538973871058276,0.3397960364818573
546,horse,mount,2.875,2.9444389791664407,0.2662915885448456
547,hose,pipe,4.0,2.538973871058276,0.5512638092041016
548,housing,vault,2.0,2.2512917986064953,0.028348125517368317
549,icon,representation,3.380952381,2.9444389791664407,0.10600445419549942
550,implement,stick,2.5,2.9444389791664407,0.23292678594589233
551,impulse,motive,2.869565217,2.9444389791664407,0.22033512592315674
552,impulse,urge,4.5,3.6375861597263857,0.31548285484313965
553,information,target,1.95,2.0281482472922856,0.04610930755734444
554,ink,liquid,3.64,2.9444389791664407,0.27938202023506165
555,installation,zoo,1.44,2.9444389791664407,0.054278865456581116
556,institution,prison,2.565217391,2.2512917986064953,0.13376718759536743
557,instruction,lesson,3.8,2.9444389791664407,0.44396260380744934
558,instruction,teaching,4.523809524,3.6375861597263857,0.5560812950134277
559,instrumentation,perfume,1.208333333,2.538973871058276,0.12604869902133942
560,instrumentation,rod,2.8636363639999995,2.538973871058276,0.18345162272453308
561,intensity,quiet,2.1818181819999998,2.538973871058276,0.2508764863014221
562,interest,lien,2.541666667,2.538973871058276,0.15292729437351227
563,intervention,treatment,2.363636364,3.6375861597263857,0.33694958686828613
564,inventory,listing,3.380952381,2.9444389791664407,0.2093864530324936
565,investment,tomato,1.155555556,1.1526795099383855,0.05416252091526985
566,jail,nick,1.782608696,2.2512917986064953,0.16781289875507355
567,jail,prison,4.739130435,2.538973871058276,0.8501914143562317
568,jaw,lens,1.260869565,2.0281482472922856,0.23879508674144745
569,join,union,4.0,3.6375861597263857,0.0840689092874527
570,joke,message,2.636363636,2.538973871058276,0.24045908451080322
571,journey,travel,4.8,3.258096538021482,0.383640855550766
572,judgment,sense,3.541666667,2.9444389791664407,0.2299523949623108
573,jumper,sweater,3.347826087,3.6375861597263857,0.2170594483613968
574,jury,school,1.476190476,2.538973871058276,0.04433111101388931
575,justice,official,3.043478261,2.9444389791664407,0.11713150143623352
576,kiss,sweet,3.0,2.538973871058276,0.36376461386680603
577,kitchen,toilet,2.545454545,2.538973871058276,0.46125051379203796
578,knight,prince,3.375,2.2512917986064953,0.5390363931655884
579,knowledge,revolution,2.2,2.0281482472922856,0.11594231426715851
580,knowledge,taste,1.869565217,2.0281482472922856,0.2219458967447281
581,lake,stream,4.130434783,2.538973871058276,0.30498871207237244
582,lamb,young,3.285714286,2.538973871058276,0.11978074908256531
583,language,tongue,3.652173913,2.9444389791664407,0.40057632327079773
584,latex,rubber,3.913043478,2.9444389791664407,0.5370639562606812
585,law,personnel,1.772727273,2.9444389791664407,0.0630892664194107
586,layer,region,2.458333333,2.9444389791664407,0.09131894260644913
587,layer,snow,2.434782609,2.9444389791664407,0.18260999023914337
588,leader,politician,4.2380952380000005,2.9444389791664407,0.3660777807235718
589,lesson,teaching,4.1363636360000005,2.9444389791664407,0.3700840473175049
590,letter,text,3.84,2.9444389791664407,0.2606227397918701
591,level,stage,4.0,3.6375861597263857,0.28967100381851196
592,license,permission,4.19047619,3.6375861597263857,0.4388367235660553
593,license,security,3.130434783,2.538973871058276,0.08131615817546844
594,lien,share,2.136363636,2.2512917986064953,0.09853863716125488
595,life,story,3.0,2.9444389791664407,0.24296104907989502
596,line,occupation,2.260869565,3.6375861597263857,-0.024817543104290962
597,line,plane,2.833333333,2.538973871058276,0.03581304848194122
598,line,queue,4.541666667,2.9444389791664407,0.26612019538879395
599,lineup,roll,2.958333333,2.9444389791664407,0.2336219847202301
600,link,union,3.583333333,2.9444389791664407,-0.008245325647294521
601,lion,tiger,3.5652173910000005,2.538973871058276,0.5121040940284729
602,literature,poem,3.76,2.2512917986064953,0.3774348497390747
603,load,weight,4.043478261000001,2.9444389791664407,0.3729642927646637
604,location,property,3.347826087,2.538973871058276,0.283684641122818
605,loss,possession,2.954545455,2.538973871058276,0.17126652598381042
606,low,shoulder,1.3877551019999999,1.466337068793427,0.11110279709100723
607,lyric,printer,1.244444444,0.9985288301111273,-0.005660139489918947
608,magnolia,maple,2.68,2.538973871058276,0.459284245967865
609,male,man,4.619047619,2.9444389791664407,0.36962923407554626
610,man,soldier,3.875,2.538973871058276,0.4752648174762726
611,manager,trainer,3.347826087,2.9444389791664407,0.2513788342475891
612,map,representation,3.4347826089999995,2.9444389791664407,0.13660062849521637
613,map,sewing,1.3478260869999998,2.0281482472922856,0.019068336114287376
614,map,video,1.6956521740000001,1.6916760106710724,0.1404205709695816
615,maple,tree,3.833333333,2.538973871058276,0.3740568459033966
616,mark,print,2.954545455,3.6375861597263857,0.1106565073132515
617,mark,slash,3.3043478260000003,2.538973871058276,0.07085497677326202
618,mask,roof,1.782608696,2.538973871058276,0.16664940118789673
619,mate,relation,3.4347826089999995,2.9444389791664407,0.08556485921144485
620,matter,text,3.269230769,2.9444389791664407,0.11348015815019608
621,matter,verse,1.913043478,2.2512917986064953,0.07409991323947906
622,mayor,water,1.113636364,1.55814461804655,0.1931505650281906
623,meal,mixture,2.272727273,2.538973871058276,0.15900574624538422
624,meal,rice,4.0,2.2512917986064953,0.3124735951423645
625,measure,money,2.565217391,2.538973871058276,0.1140700951218605
626,measure,twist,1.5909090909999999,2.538973871058276,0.07373618334531784
627,meat,solid,2.5,2.538973871058276,0.07907993346452713
628,melody,music,4.5,2.9444389791664407,0.5026150941848755
629,memory,operation,2.0434782609999997,2.538973871058276,-0.04366597533226013
630,metal,zinc,3.956521739,2.9444389791664407,0.4522787630558014
631,meter,radar,2.954545455,2.538973871058276,0.10327421873807907
632,microwave,radiation,3.454545455,2.538973871058276,0.2925519347190857
633,middle,scene,1.4,2.538973871058276,0.0696948990225792
634,minute,quantity,2.6086956519999998,2.538973871058276,0.05852088704705238
635,mode,scale,2.173913043,2.538973871058276,0.12049628049135208
636,modification,surprise,1.714285714,2.9444389791664407,0.09045107662677765
637,moment,thief,1.242424242,1.072636802264849,0.06037598475813866
638,mortal,mother,2.25,2.0281482472922856,0.21862730383872986
639,mortal,visitor,1.9230769230000002,2.538973871058276,0.11830668151378632
640,motion,snowboarding,2.363636364,2.538973871058276,0.1294507533311844
641,motion,step,3.142857143,2.538973871058276,0.14204464852809906
642,motive,reason,3.9090909089999997,2.538973871058276,0.46465206146240234
643,motorcycle,tank,2.0434782609999997,2.0281482472922856,0.1368444263935089
644,mount,volcano,3.238095238,2.9444389791664407,0.02684127166867256
645,mouth,opening,3.3043478260000003,2.9444389791664407,0.0880199521780014
646,mouth,trap,2.333333333,2.9444389791664407,0.19733718037605286
647,murphy,potato,1.173913043,3.6375861597263857,0.07035524398088455
648,museum,store,2.6956521739999997,2.538973871058276,0.2933564782142639
649,music,print,1.9583333330000001,2.0281482472922856,0.15326732397079468
650,musician,performer,3.952380952,2.9444389791664407,0.46260929107666016
651,needle,sharp,3.954545455,2.538973871058276,0.21854150295257568
652,noise,trouble,3.15,2.9444389791664407,0.18103310465812683
653,note,obligation,2.166666667,2.9444389791664407,0.03141956403851509
654,notebook,product,2.217391304,2.538973871058276,0.18720415234565735
655,notebook,production,1.6666666669999999,2.538973871058276,0.03609340637922287
656,novel,story,4.3636363639999995,2.538973871058276,0.38693445920944214
657,oak,tree,4.576923077,2.9444389791664407,0.4693315625190735
658,objective,target,4.0869565219999995,3.6375861597263857,0.4496127963066101
659,occasion,second,1.75,2.538973871058276,0.06104285269975662
660,occupation,place,1.956521739,2.9444389791664407,0.04705611243844032
661,occurrence,tsunami,2.47826087,2.2512917986064953,0.1025497317314148
662,ocean,pond,3.545454545,2.2512917986064953,0.4086880683898926
663,office,outlet,2.142857143,2.538973871058276,0.17316685616970062
664,office,situation,1.24,3.6375861597263857,0.07544568181037903
665,onion,topic,1.1836734690000001,1.1526795099383855,0.06403984129428864
666,operation,processing,3.4090909089999997,2.538973871058276,0.2902619540691376
667,operative,spy,2.739130435,2.9444389791664407,0.2776685953140259
668,opinion,papers,1.72,2.538973871058276,0.22333291172981262
669,opinion,sentiment,3.1363636360000005,3.6375861597263857,0.39947816729545593
670,origin,root,4.333333333,3.6375861597263857,0.2140350192785263
671,outlet,shop,3.5652173910000005,2.9444389791664407,0.4245072603225708
672,oxygen,substance,2.565217391,2.538973871058276,0.2702696621417999
673,package,software,3.4,3.6375861597263857,0.18900614976882935
674,padding,tower,1.863636364,2.2512917986064953,0.02786826901137829
675,painting,picture,4.186046512,3.6375861597263857,0.39200061559677124
676,papers,security,2.4,2.538973871058276,0.049328070133924484
677,papers,ticket,3.1818181819999998,2.538973871058276,0.1209680587053299
678,parcel,region,2.0,2.538973871058276,0.14054743945598602
679,park,stadium,3.333333333,2.9444389791664407,0.42554184794425964
680,passage,quotation,3.666666667,2.538973871058276,0.18501751124858856
681,patch,spot,3.1818181819999998,3.6375861597263857,0.21534527838230133
682,payment,spending,3.708333333,2.9444389791664407,0.18535758554935455
683,permission,tolerance,2.04,2.538973871058276,0.03303835913538933
684,person,technician,3.458333333,2.538973871058276,0.24120549857616425
685,phantom,shadow,3.227272727,3.6375861597263857,0.22346307337284088
686,piazza,square,2.2,2.9444389791664407,0.3404057025909424
687,piece,sail,1.333333333,2.538973871058276,0.06476331502199173
688,pinnacle,tower,3.083333333,2.538973871058276,0.16204027831554413
689,place,position,4.230769231,3.6375861597263857,0.35330092906951904
690,plane,sheet,2.130434783,3.6375861597263857,0.01261772122234106
691,plane,tool,2.304347826,2.538973871058276,0.029351545497775078
692,play,turn,2.6818181819999998,3.6375861597263857,0.25862255692481995
693,plot,strategy,2.9,2.9444389791664407,0.2134762406349182
694,point,second,1.8260869569999998,2.9444389791664407,0.23965969681739807
695,point,site,2.96,2.538973871058276,0.08778850734233856
696,point,spot,4.2,3.6375861597263857,0.24205802381038666
697,polyester,textile,4.285714286,2.9444389791664407,0.4175516664981842
698,position,view,3.0,3.6375861597263857,0.3051007091999054
699,postage,rate,3.086956522,2.538973871058276,0.1958296298980713
700,postage,signal,1.48,2.2512917986064953,0.048423878848552704
701,power,skill,3.16,2.9444389791664407,0.20229436457157135
702,prayer,request,3.36,2.9444389791664407,0.16205060482025146
703,problem,trouble,4.608695652,3.6375861597263857,0.5327073931694031
704,process,rule,2.5,2.9444389791664407,0.18738871812820435
705,process,tail,1.12,2.9444389791664407,0.04457085579633713
706,product,wear,2.041666667,2.2512917986064953,0.02219625934958458
707,property,texture,2.0,2.538973871058276,0.035217057913541794
708,protection,roof,3.708333333,2.9444389791664407,0.10772877931594849
709,protocol,rule,4.090909091,2.9444389791664407,0.3302032947540283
710,publication,textbook,3.428571429,2.538973871058276,0.23540465533733368
711,pumpkin,vine,2.409090909,2.538973871058276,0.3958464562892914
712,pupil,student,4.523809524,3.6375861597263857,0.5123260021209717
713,pyramid,speculation,1.7,2.9444389791664407,0.005576754454523325
714,query,question,4.739130435,3.6375861597263857,0.547287106513977
715,quiet,silence,4.909090909,3.6375861597263857,0.4479717016220093
716,racer,taxi,2.19047619,2.538973871058276,0.08531100302934647
717,radio,receiver,3.807692308,2.9444389791664407,0.2280745655298233
718,rain,storm,3.958333333,2.0281482472922856,0.4611026644706726
719,ray,shark,2.545454545,2.538973871058276,0.1588049978017807
720,recreation,skiing,3.0909090910000003,2.538973871058276,0.35088708996772766
721,red,wine,3.4,2.538973871058276,0.19148458540439606
722,report,study,3.875,3.6375861597263857,0.4736931324005127
723,representative,voice,2.875,3.6375861597263857,0.24272848665714264
724,ring,water,1.333333333,2.0281482472922856,0.04684194177389145
725,rise,travel,1.608695652,2.9444389791664407,0.09957276284694672
726,rock,stone,4.476190476,3.6375861597263857,0.37510186433792114
727,roll,toast,2.826086957,2.538973871058276,0.23041532933712006
728,root,stem,3.666666667,3.6375861597263857,0.37598931789398193
729,rub,wipe,4.227272727,3.6375861597263857,0.37516921758651733
730,rubber,stuff,2.1,2.0281482472922856,0.15342657268047333
731,rugby,soccer,3.260869565,2.538973871058276,0.4783955216407776
732,sail,sheet,2.083333333,3.6375861597263857,0.08471324294805527
733,scandal,week,1.086956522,1.3350010667323402,0.09819744527339935
734,science,shelter,1.136363636,1.2396908869280152,0.07722708582878113
735,score,success,3.208333333,2.9444389791664407,0.2039031982421875
736,season,summer,4.045454545,2.9444389791664407,0.5452421307563782
737,season,winter,4.347826087,2.9444389791664407,0.47219106554985046
738,second,time,4.2173913039999995,2.9444389791664407,0.2956472635269165
739,seminar,sweet,1.2028985509999999,1.2396908869280152,-0.015672054141759872
740,sex,stance,1.476190476,2.0281482472922856,0.049970582127571106
741,share,stake,3.208333333,2.9444389791664407,0.3101039528846741
742,shelter,tent,4.25,2.9444389791664407,0.37823036313056946
743,shelter,wind,2.641791045,1.6916760106710724,0.13277563452720642
744,shirt,tiger,1.038461538,1.3350010667323402,0.10913132131099701
745,side,slope,3.08,3.6375861597263857,0.36629846692085266
746,sight,vision,4.818181818,3.6375861597263857,0.34345743060112
747,simulation,theory,2.227272727,2.538973871058276,0.23480460047721863
748,skull,tooth,2.590909091,2.538973871058276,0.510614275932312
749,slash,stroke,3.25,3.6375861597263857,0.04374735802412033
750,smash,success,2.791666667,2.9444389791664407,0.16071024537086487
751,snap,touch,2.038461538,2.9444389791664407,0.2655356824398041
752,software,writing,2.347826087,2.2512917986064953,0.0780874639749527
753,song,vocal,3.857142857,3.6375861597263857,0.3534700572490692
754,soup,spaghetti,3.0,2.2512917986064953,0.5111917853355408
755,soup,sweet,2.454545455,2.0281482472922856,0.29220443964004517
756,speech,word,4.045454545,2.9444389791664407,0.22987879812717438
757,steel,weapon,3.380952381,2.9444389791664407,0.06618116796016693
758,step,travel,2.086956522,2.9444389791664407,0.11379757523536682
759,step,walk,4.173913043,2.5649493574615367,0.2885885536670685
760,storm,weather,4.083333333,2.538973871058276,0.5032117366790771
761,straight,stretch,3.291666667,2.9444389791664407,0.3444348871707916
762,sun,toy,1.25,1.6916760106710724,0.014314207248389721
763,tank,tub,3.52173913,2.538973871058276,0.3258730173110962
764,taxpayer,window,1.21875,1.3350010667323402,0.057783301919698715
765,throne,toilet,1.956521739,3.6375861597263857,0.11333771049976349
766,ticket,writing,2.375,2.2512917986064953,0.016153857111930847
767,victory,watch,1.553191489,1.3350010667323402,0.0763181671500206
768,washer,worker,2.9090909089999997,2.9444389791664407,0.16669400036334991
769,wife,woman,3.884615385,2.9444389791664407,0.4448240101337433
770,workplace,workshop,4.04,2.9444389791664407,0.1450258195400238
